,File_name,Site,County,Geographic_region,Latitude,Longitude,Dating,Type,Comments,rowname,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68
27,L071.jpg,Lynford,Norfolk,England,52.516292,0.681572,MIS 4-3,Excavated in situ.,,L071,0.019359464,0.027038271,-0.007179872,0.048611817,-0.000178983,0.016387415,0.01970675,-0.001682669,0.002308185,-0.028408235,-0.000135047,-0.010839945,-0.012911686,0.003391737,-0.00297247,0.005372328,0.00762844,-0.001168049,-0.011584634,-0.005152907,0.011358878,-0.007663321,0.007326502,0.00736121,0.002360712,0.003047492,0.013760828,-0.0020657,-0.000855804,-0.002794241,0.001701378,-0.001886697,-0.001649117,0.001398151,-0.003015301,0.002667851,-0.001035386,0.005704262,0.002225646,0.001483752,0.00255792,0.000358621,-0.002228644,-0.002194906,-0.00263008,-0.002230972,-0.000333087,0.001449201,-0.002121171,-0.002028661,-0.004805513,0.001725963,-0.000486425,0.001030547,-0.000201009,-0.000108188,-0.000410798,-0.000898411,-0.001463501,-0.002400614,-0.000535758,0.000635698,0.000982191,-0.00016614,-0.000163786,-0.000165207,7.61E-05,0.000313478
28,L113.jpg,Lynford,Norfolk,England,52.516292,0.681572,MIS 4-3,Excavated in situ.,,L113,-0.018365659,0.066336761,-0.02139455,0.000922172,-0.008349738,0.064588499,0.027614362,-0.018801075,0.01009743,0.026572431,-0.009852809,-0.008738901,0.005503605,-0.001509307,-0.009212789,0.001735418,-0.002879767,-0.004890787,0.001782681,0.001807832,0.002547054,0.002507273,0.004680558,-0.004195353,0.006880395,0.006937585,-0.004481215,-0.00291876,0.005042403,-0.002001657,0.001761498,0.000904366,0.006975755,0.008452576,0.002789047,0.003065612,0.004478354,0.000715929,-0.000985439,-0.001651356,-0.001011362,0.003021856,-0.000638898,0.001643727,-0.002213197,-0.0016366,-0.001239362,5.50E-06,-0.000322682,-0.003496347,-0.000381505,-0.001237146,0.001533929,0.002128776,0.00101539,1.42E-05,0.002697633,-0.000344043,0.000675913,0.000433013,-0.001262586,-0.000187121,-0.000379088,-1.40E-06,0.000813135,-0.00042257,0.000403174,0.00010201
29,L121.jpg,Lynford,Norfolk,England,52.516292,0.681572,MIS 4-3,Excavated in situ.,,L121,-0.059370979,0.066595987,-0.001428724,-0.013256462,0.016551324,0.02124342,0.030990157,-0.003692364,-0.005889195,-0.005607147,-5.82E-06,-0.005039461,0.008549071,-0.005784159,0.015236903,-0.007443618,-0.005326242,0.000326235,0.009500792,0.001682501,-0.001851013,-0.000704046,0.005290524,0.009440089,-0.005772815,0.003506893,0.003686801,0.000115677,0.001374521,0.003865912,-0.001499534,-0.001745604,-0.001562185,0.003200467,0.002164393,-6.85E-05,0.004220512,0.004353432,0.001430602,0.002437451,-0.004189624,0.001507428,-0.002073632,-0.002862629,0.001109259,-0.003682773,-0.00053835,0.001635041,0.001090047,-0.001163943,0.000390823,-0.001260969,-0.000359233,-0.00022228,0.000207307,0.001478391,7.00E-05,0.000490648,-0.00078786,0.002274289,0.001185511,0.000342831,5.75E-05,0.000473408,0.000110869,-0.000238465,0.000379691,0.000346099
30,L123.jpg,Lynford,Norfolk,England,52.516292,0.681572,MIS 4-3,Excavated in situ.,,L123,-0.035319629,-0.038167725,0.036023811,-0.002993064,-0.023372557,0.018411705,0.019933239,-0.013854625,-0.015329399,-0.017112502,-0.004675713,0.020206555,-0.001311658,-0.012900835,-0.001331811,-0.013906339,0.007542795,-0.002109361,-0.008171292,-0.00013432,-0.010082895,-0.005115028,-0.011707411,0.005529347,0.004976715,0.004073843,0.003797563,-0.001396902,0.004066714,-0.002397212,0.00504344,-0.006093505,0.000237171,-0.000329056,0.004308492,0.005045879,-0.000995195,-0.001817331,0.002974633,0.001028154,-0.005260057,-0.004387082,0.00013984,0.001916317,-0.000690835,0.001379113,-0.002324442,-0.000155841,0.002339007,-0.001475581,0.000307966,-0.000366011,0.001775755,0.000280706,0.000382067,-0.000152991,-0.000745732,0.001277474,-0.00017289,-0.000980337,0.000946077,0.000587389,0.001487335,-0.00093329,-5.93E-05,-0.000362142,-0.000924332,-8.86E-05
31,L133.jpg,Lynford,Norfolk,England,52.516292,0.681572,MIS 4-3,Excavated in situ.,,L133,0.049709374,-0.016208923,0.008738245,0.002643442,-0.024439396,0.010930647,0.004586542,-0.010728394,-0.002130066,0.000783842,0.000418994,-0.000471212,0.000872893,0.002334219,0.002100211,-0.001835797,-0.000277633,0.005014213,-0.001000927,0.002183861,-0.004465852,0.002249317,-0.000674468,0.001928794,0.007584911,-0.001002344,-0.003790875,-0.0016288,-0.001085695,-0.000327848,-0.001662673,0.001020093,-0.000337566,-0.001837611,0.001115989,0.000401851,0.001220815,0.001648299,0.000726117,0.001059833,-0.000312554,-0.001835358,-0.000139555,-0.000506068,-0.000575064,0.000602783,0.000926956,0.000178829,-0.000375514,-0.001203941,-0.000887197,-0.000638161,2.11E-05,-0.000953292,-0.000662076,0.000236106,-0.000197944,-0.000451863,0.000721501,0.000682758,0.000553806,0.000369384,-0.000727091,-7.64E-05,0.000200186,-0.000123544,-8.49E-05,-0.000413869
32,L137.jpg,Lynford,Norfolk,England,52.516292,0.681572,MIS 4-3,Excavated in situ.,,L137,-0.06856205,-0.031092976,0.028242467,0.004994873,-0.020567999,0.028541903,0.003417215,-0.016250415,0.000659931,-0.004030022,-0.009002686,0.011297922,-0.007735435,0.005401705,0.003646252,0.005369346,0.001686138,0.002058293,0.003718952,0.009909935,-0.007490178,-0.00292657,0.002923738,0.002020758,-0.000123785,-0.008666103,0.001940693,-0.007485903,-0.00191939,-0.001876366,-0.000800996,0.008144498,0.000606502,0.001590317,0.003074066,0.002132452,-0.002596507,0.001227038,0.003905549,-0.000338131,0.000669578,-0.005271343,0.00171693,0.002256956,0.001271198,0.001504057,-0.002734903,-0.000154706,-0.000462632,0.000443968,0.000592678,-0.000586144,0.001364142,0.000760649,0.00018663,-0.00036797,-0.002068437,0.000114823,0.000308451,0.0004076,-7.65E-05,-0.001175045,-4.41E-05,0.000656052,-4.04E-05,2.49E-05,0.000300579,-5.26E-05
33,L145.jpg,Lynford,Norfolk,England,52.516292,0.681572,MIS 4-3,Excavated in situ.,,L145,0.0155388,-0.006518296,-0.001897379,-0.018032475,-0.001126327,0.020109011,0.024798929,0.000977562,-0.030032826,0.003544242,-0.023255847,-0.004845804,-0.005646287,0.007913949,0.005423439,-0.010340791,-0.014451497,-0.000738612,0.001488251,-0.001146407,0.000668052,0.002430542,0.006859166,-1.57E-05,0.002272299,0.006747189,0.001665723,-0.001419595,0.002625581,0.003146779,0.001781208,3.20E-05,0.003168636,0.001949699,0.0003684,-0.005558779,-0.000765985,-0.003885387,0.000494671,0.001043536,-0.000112365,-0.002422498,0.000493122,-0.002731008,-0.002462677,0.000664551,0.000136959,-0.00162213,0.000289475,-0.001058514,0.000832817,0.000495573,-0.001352902,0.001105786,-0.001413774,-0.000346598,0.000719506,0.000153268,0.0012823,0.000439829,4.38E-06,-0.001194837,0.001314066,-0.000432819,0.000227204,-0.001489002,0.000154801,-0.000302395
34,L146.jpg,Lynford,Norfolk,England,52.516292,0.681572,MIS 4-3,Excavated in situ.,,L146,-0.00443221,0.007474493,-0.013183836,0.011561016,0.037126796,0.026863525,-0.015717347,-0.008565908,-0.00374026,0.00702481,0.005165846,-0.010329505,0.000444191,0.004927235,0.006597668,-0.008444034,-0.015408026,0.004341915,-0.012838371,-0.01249227,0.000668202,-0.002272566,-0.008885784,0.003412498,-0.001309941,-0.001838868,0.001315023,-0.004385403,0.006039133,0.000230065,-0.004921393,-0.007248729,0.003816257,-0.006535445,-0.001235026,0.000393447,-0.003280625,0.000139064,-0.000124627,-0.001369705,-0.004104113,0.00366255,0.005391547,0.000850063,0.001173863,0.001418454,-0.003430043,0.000241825,-0.000890979,-0.000891003,-0.003608328,-0.001144447,0.000240804,-0.002525944,0.001210296,0.000671602,-0.001713969,-0.000495008,-0.000189599,0.001320817,0.000373209,-0.000701629,-0.000737134,-0.000247066,-0.000472379,0.000635962,-0.000264971,-0.000125497
35,L150.jpg,Lynford,Norfolk,England,52.516292,0.681572,MIS 4-3,Excavated in situ.,,L150,-0.030908444,0.008575047,-0.034546244,0.038635115,0.004739166,0.017929158,0.02347775,-0.021690033,-0.0152194,-0.00863127,-0.00105492,-0.00109407,-0.003842883,0.015542211,0.003296408,0.001719183,0.005235267,0.006970229,0.009967266,0.00064172,0.002035151,0.013279804,-0.001331472,-0.002669219,-0.003910889,0.004137797,-0.005141495,0.005663587,0.000571403,4.82E-05,-3.62E-06,0.001792365,-0.002213932,0.004725017,-0.001646478,-0.001015434,-0.001055718,-0.004480106,0.003753635,-0.000180149,0.005069676,0.001841938,-0.003759963,0.001406155,-0.000945748,0.001933332,-0.003135604,0.000346219,0.001192903,0.001781311,-0.003523836,-0.001804236,-0.000175022,0.00053592,0.000119547,0.000687571,-9.07E-05,0.000960073,-0.000450491,0.000708143,-0.000535702,-0.000131928,0.00033349,-0.000117004,-0.000185104,0.000324025,9.97E-05,-0.000237295
36,L166.jpg,Lynford,Norfolk,England,52.516292,0.681572,MIS 4-3,Excavated in situ.,,L166,0.000140306,0.0446349,-0.017416275,0.047342549,0.011539351,0.009652496,0.009813215,0.010890919,-0.003821265,-0.004127578,0.000713326,0.001213222,-0.009677418,-0.001186242,-0.000854952,-0.002341365,0.013763182,0.005386183,0.000287527,-0.001022071,0.001175531,0.001039451,-0.002566649,-0.004157304,-0.001229071,0.000226374,0.007259414,0.004081173,0.006876104,-0.006616357,0.000748076,0.001579941,0.000526416,0.000503056,0.00293017,0.00117932,-0.000242004,0.003878211,0.002363826,-0.002333979,0.003579494,-0.001171001,-0.00014485,-0.00093345,0.001824154,-0.002858858,0.000707934,0.000814763,0.00111192,0.000465168,-0.000134593,4.29E-05,0.000632106,-0.00285312,0.001031806,0.001230185,-0.000424239,-0.000601229,0.002524532,0.001100592,-0.000975929,-4.61E-05,-0.000716221,0.000152184,-0.000480887,0.000240566,-0.000307763,-0.000177238
